instance family lad-values-removed lad-values-removed-percent lad-values-removed-min lad-values-removed-max lad-time lad-detected-inconsistent
meshes-CVIU11-2-349 10 0 100 0 0 1 true
meshes-CVIU11-2-35 10 0 100 0 0 0 true
meshes-CVIU11-2-353 10 0 100 0 0 12 true
meshes-CVIU11-2-354 10 99.881378 99.183426 99.881378 98.339264 2 false
meshes-CVIU11-2-365 10 0 100 0 0 0 true
meshes-CVIU11-2-447 10 99.971405 98.268061 99.971405 77.780952 339 false
meshes-CVIU11-2-449 10 0 100 0 0 9 true
meshes-CVIU11-2-462 10 0 100 0 0 0 true
meshes-CVIU11-2-484 10 0 100 0 0 54 true
meshes-CVIU11-2-487 10 0 100 0 0 14 true
meshes-CVIU11-2-493 10 0 100 0 0 2 true
meshes-CVIU11-2-503 10 0 100 0 0 1 true
meshes-CVIU11-2-511 10 99.918259 99.434341 99.918259 93.242508 194 false
meshes-CVIU11-2-513 10 0 100 0 0 0 true
meshes-CVIU11-2-52 10 0 100 0 0 0 true
meshes-CVIU11-2-54 10 0 100 0 0 1 true
meshes-CVIU11-2-6 10 0 100 0 0 3 true
meshes-CVIU11-2-76 10 0 100 0 0 12 true
meshes-CVIU11-2-80 10 0 100 0 0 5 true
meshes-CVIU11-3-100 10 0 100 0 0 43 true
meshes-CVIU11-3-12 10 99.537041 25.443081 99.537041 0.462963 5 false
meshes-CVIU11-3-130 10 0 100 0 0 746 true
meshes-CVIU11-3-139 10 99.980835 13.215644 99.980835 0.019168 3951 false
meshes-CVIU11-3-147 10 0 100 0 0 3 true
meshes-CVIU11-3-151 10 0 100 0 0 0 true
meshes-CVIU11-3-158 10 99.974648 52.037420 99.974648 0.025355 1449 false
meshes-CVIU11-3-16 10 0 100 0 0 317 true
meshes-CVIU11-3-17 10 0 100 0 0 297 true
meshes-CVIU11-3-190 10 0 100 0 0 34 true
meshes-CVIU11-3-193 10 0 100 0 0 7 true
meshes-CVIU11-3-195 10 0 100 0 0 1031 true
meshes-CVIU11-3-213 10 99.755501 11.290444 99.755501 0.244499 26 false
meshes-CVIU11-3-218 10 99.954544 33.611266 99.954544 0.045455 553 false
meshes-CVIU11-3-220 10 0 100 0 0 0 true
meshes-CVIU11-3-23 10 0 100 0 0 317 true
meshes-CVIU11-3-242 10 99.968704 5.490558 99.968704 0.031299 1727 false
meshes-CVIU11-3-246 10 99.942062 36.087198 99.942062 0.057937 294 false
meshes-CVIU11-3-251 10 99.759613 15.585182 99.759613 0.240385 25 false
meshes-CVIU11-3-289 10 99.649124 44.328920 99.649124 0.350877 6 false
meshes-CVIU11-3-290 10 99.618324 32.601976 99.618324 0.381679 6 false
meshes-CVIU11-3-313 10 99.960922 24.600532 99.960922 0.039078 795 false
meshes-CVIU11-3-325 10 99.647888 5.372419 99.647888 0.352113 13 false
meshes-CVIU11-3-35 10 99.876236 22.723683 99.876236 0.123762 90 false
meshes-CVIU11-3-357 10 99.756691 17.391369 99.756691 0.243309 23 false
meshes-CVIU11-3-381 10 0 100 0 0 0 true
meshes-CVIU11-3-408 10 0 100 0 0 9 true
meshes-CVIU11-3-431 10 0 100 0 0 17 true
meshes-CVIU11-3-434 10 99.973495 25.485407 99.973495 0.026504 1873 false
meshes-CVIU11-3-448 10 99.961609 26.180658 99.961609 0.038388 830 false
meshes-CVIU11-3-45 10 99.928314 20.786771 99.928314 0.071685 240 false
meshes-CVIU11-3-457 10 0 100 0 0 2 true
meshes-CVIU11-3-484 10 99.973595 25.146246 99.973595 0.026406 1838 false
meshes-CVIU11-3-501 10 99.970810 11.215569 99.970810 0.029189 1796 false
meshes-CVIU11-3-503 10 99.940155 45.735077 99.940155 0.059844 233 false
meshes-CVIU11-3-511 10 0 100 0 0 19 true
meshes-CVIU11-3-512 10 99.805450 17.339047 99.805450 0.194553 34 false
meshes-CVIU11-3-513 10 0 100 0 0 1 true
meshes-CVIU11-3-526 10 99.893730 22.934093 99.893730 0.106270 107 false
meshes-CVIU11-3-59 10 0 100 0 0 1 true
meshes-CVIU11-3-7 10 0 100 0 0 0 true
meshes-CVIU11-3-97 10 99.971245 33.789605 99.971245 0.028752 1438 false
meshes-CVIU11-3-98 10 0 100 0 0 338 true
meshes-CVIU11-4-114 10 0 100 0 0 0 true
meshes-CVIU11-4-129 10 0 100 0 0 12 true
meshes-CVIU11-4-135 10 0 100 0 0 0 true
meshes-CVIU11-4-166 10 0 100 0 0 0 true
meshes-CVIU11-4-168 10 0 100 0 0 0 true
meshes-CVIU11-4-206 10 0 100 0 0 10 true
meshes-CVIU11-4-213 10 0 100 0 0 0 true
meshes-CVIU11-4-228 10 0 100 0 0 4 true
meshes-CVIU11-4-248 10 0 100 0 0 0 true
meshes-CVIU11-4-268 10 0 100 0 0 8 true
meshes-CVIU11-4-311 10 0 100 0 0 7 true
meshes-CVIU11-4-313 10 0 100 0 0 4 true
meshes-CVIU11-4-325 10 0 100 0 0 0 true
meshes-CVIU11-4-341 10 0 100 0 0 0 true
meshes-CVIU11-4-387 10 0 100 0 0 1 true
meshes-CVIU11-4-441 10 0 100 0 0 3 true
meshes-CVIU11-4-45 10 0 100 0 0 3 true
meshes-CVIU11-4-46 10 0 100 0 0 0 true
meshes-CVIU11-4-471 10 0 100 0 0 6 true
meshes-CVIU11-4-487 10 0 100 0 0 8 true
meshes-CVIU11-4-501 10 0 100 0 0 4 true
meshes-CVIU11-4-80 10 0 100 0 0 3 true
meshes-CVIU11-5-102 10 99.938629 99.830114 99.938629 99.509048 49 false
meshes-CVIU11-5-115 10 0 100 0 0 0 true
meshes-CVIU11-5-121 10 0 100 0 0 0 true
meshes-CVIU11-5-147 10 0 100 0 0 2 true
meshes-CVIU11-5-148 10 0 100 0 0 9 true
meshes-CVIU11-5-163 10 99.594116 97.084555 99.594116 90.258751 64 false
meshes-CVIU11-5-182 10 0 100 0 0 1 true
meshes-CVIU11-5-188 10 0 100 0 0 10 true
meshes-CVIU11-5-191 10 98.873413 96.247539 98.873413 94.244164 139 false
meshes-CVIU11-5-200 10 0 100 0 0 0 true
meshes-CVIU11-5-212 10 0 100 0 0 2 true
meshes-CVIU11-5-216 10 0 100 0 0 1 true
meshes-CVIU11-5-223 10 0 100 0 0 12 true
meshes-CVIU11-5-244 10 0 100 0 0 3 true
meshes-CVIU11-5-283 10 0 100 0 0 11 true
meshes-CVIU11-5-286 10 0 100 0 0 0 true
meshes-CVIU11-5-304 10 0 100 0 0 0 true
meshes-CVIU11-5-306 10 0 100 0 0 31 true
meshes-CVIU11-5-315 10 0 100 0 0 0 true
meshes-CVIU11-5-333 10 0 100 0 0 4 true
meshes-CVIU11-5-34 10 0 100 0 0 8 true
meshes-CVIU11-5-36 10 0 100 0 0 12 true
meshes-CVIU11-5-409 10 0 100 0 0 0 true
meshes-CVIU11-5-433 10 0 100 0 0 3 true
meshes-CVIU11-5-464 10 99.925377 99.174251 99.925377 96.716415 158 false
meshes-CVIU11-5-468 10 0 100 0 0 2 true
meshes-CVIU11-5-488 10 0 100 0 0 7 true
meshes-CVIU11-5-517 10 0 100 0 0 18 true
meshes-CVIU11-5-59 10 0 100 0 0 1 true
meshes-CVIU11-5-73 10 0 100 0 0 1 true
meshes-CVIU11-5-99 10 0 100 0 0 12 true
meshes-CVIU11-6-102 10 0 100 0 0 0 true
meshes-CVIU11-6-150 10 0 100 0 0 6 true
meshes-CVIU11-6-151 10 0 100 0 0 0 true
meshes-CVIU11-6-163 10 0 100 0 0 3 true
meshes-CVIU11-6-194 10 0 100 0 0 3 true
meshes-CVIU11-6-211 10 0 100 0 0 1 true
meshes-CVIU11-6-265 10 0 100 0 0 0 true
meshes-CVIU11-6-293 10 0 100 0 0 0 true
meshes-CVIU11-6-303 10 0 100 0 0 4 true
meshes-CVIU11-6-306 10 0 100 0 0 8 true
meshes-CVIU11-6-314 10 0 100 0 0 9 true
meshes-CVIU11-6-325 10 0 100 0 0 0 true
meshes-CVIU11-6-338 10 0 100 0 0 0 true
meshes-CVIU11-6-345 10 0 100 0 0 0 true
meshes-CVIU11-6-400 10 0 100 0 0 2 true
meshes-CVIU11-6-438 10 0 100 0 0 4 true
meshes-CVIU11-6-443 10 0 100 0 0 3 true
meshes-CVIU11-6-485 10 0 100 0 0 0 true
meshes-CVIU11-6-498 10 0 100 0 0 0 true
meshes-CVIU11-6-523 10 0 100 0 0 0 true
meshes-CVIU11-6-528 10 0 100 0 0 4 true
meshes-CVIU11-6-56 10 0 100 0 0 0 true
meshes-CVIU11-6-58 10 0 100 0 0 0 true
meshes-CVIU11-6-65 10 0 100 0 0 19 true
meshes-CVIU11-6-68 10 0 100 0 0 10 true
meshes-CVIU11-6-77 10 0 100 0 0 1 true
meshes-CVIU11-6-81 10 0 100 0 0 0 true
PR15-1 9 99.503929 27.788791 99.503929 0.165358 7 false
PR15-2 9 21.331129 9.199394 21.331129 0.971476 4 false
PR15-3 9 96.878876 48.441505 96.878876 0.165358 3 false
PR15-4 9 0 0 0 0 3 false
PR15-5 9 97.312943 36.629002 97.312943 10.830922 3 false
PR15-6 9 99.607277 35.661826 99.607277 0.165358 4 false
PR15-7 9 99.855309 30.499720 99.855309 0.165358 7 false
PR15-8 9 11.244316 4.395756 11.244316 0.971476 3 false
PR15-9 9 21.331129 11.945262 21.331129 0.165358 7 false
PR15-10 9 11.244316 2.985623 11.244316 0.165358 7 false
PR15-11 9 11.244316 7.052501 11.244316 0.971476 2 false
PR15-12 9 11.637040 11.179354 11.637040 10.830922 4 false
PR15-13 9 99.607277 30.293247 99.607277 0.165358 5 false
PR15-14 9 97.312943 17.708977 97.312943 0.165358 6 false
PR15-15 9 99.855309 30.577463 99.855309 0.165358 5 false
PR15-16 9 0 0 0 0 1 false
PR15-17 9 11.244316 5.904644 11.244316 0.165358 2 false
PR15-18 9 21.331129 11.944330 21.331129 0.971476 3 false
PR15-19 9 21.331129 12.508120 21.331129 10.830922 5 false
PR15-20 9 11.244316 3.338156 11.244316 0.165358 2 false
PR15-21 9 99.607277 52.586296 99.607277 0.971476 2 false
PR15-22 9 11.637040 5.528205 11.637040 0.165358 3 false
PR15-23 9 11.223646 10.988012 11.223646 10.830922 3 false
PR15-24 9 21.331129 11.934606 21.331129 0.165358 5 false
g10-g100 11 0 100 0 0 0 true
g10-g101 11 0 100 0 0 1 true
g10-g102 11 0 100 0 0 1 true
g10-g103 11 0 0 0 0 4 false
g10-g104 11 87.727272 65.062084 87.727272 42.272728 4 false
g10-g105 11 87.760025 65.159526 87.760025 42.387699 3 false
g10-g106 11 74.738480 45.586902 74.738480 20.097931 9 false
g10-g107 11 84.223412 61.607889 84.223412 40.142410 8 false
g10-g108 11 83.621040 61.139013 83.621040 39.334156 7 false
g10-g109 11 0 100 0 0 4 true
g10-g110 11 30.029369 4.171144 30.029369 0.091777 20 false
g10-g111 11 80.250130 57.209675 80.250130 36.928955 10 false
g10-g112 11 96.971970 63.716633 96.971970 19.337431 74 false
g10-g51 11 79.710144 45.351714 79.710144 2.898551 0 false
g10-g52 11 92.546585 62.945008 92.546585 19.254658 0 false
g10-g53 11 33.333332 1.742160 33.333332 0.000000 0 false
g10-g54 11 60.937500 27.353277 60.937500 10.156250 0 false
g10-g55 11 65.234375 10.003811 65.234375 0.390625 0 false
g10-g56 11 57.421875 25.219131 57.421875 8.203125 0 false
g10-g57 11 0 100 0 0 0 true
g10-g61 11 0 100 0 0 0 true
g10-g62 11 92.307693 56.854500 92.307693 18.302387 0 false
g10-g63 11 7.250000 0.323171 7.250000 0.000000 0 false
g10-g64 11 1.000000 0.036585 1.000000 0.000000 5 false
g10-g65 11 0 0 0 0 0 false
g10-g67 11 0 100 0 0 0 true
g10-g68 11 0 0 0 0 1 false
g10-g69 11 95.199997 27.317073 95.199997 0.000000 0 false
g10-g70 11 0 100 0 0 0 true
g10-g71 11 94.610779 25.841001 94.610779 0.000000 0 false
g10-g72 11 98.039215 95.404548 98.039215 89.304810 0 false
g10-g74 11 91.282051 79.516364 91.282051 0.000000 1 false
g10-g75 11 43.606556 37.381048 43.606556 34.590164 4 false
g10-g76 11 3.114754 2.974810 3.114754 2.950820 15 false
g10-g77 11 0 0 0 0 18 false
g10-g78 11 21.371611 3.143113 21.371611 0.318979 0 false
g10-g79 11 93.446922 57.235559 93.446922 0.262123 0 false
g10-g80 11 0 100 0 0 0 true
g10-g81 11 0 0 0 0 1 false
g10-g83 11 0 0 0 0 0 false
g10-g84 11 0 0 0 0 11 false
g10-g85 11 0 100 0 0 0 true
g10-g87 11 76.537369 31.296583 76.537369 4.824976 1 false
g10-g88 11 64.049194 21.360500 64.049194 3.122044 2 false
g10-g89 11 0 100 0 0 1 true
g10-g90 11 0 100 0 0 1 true
g10-g91 11 97.579529 60.827177 97.579529 15.352697 9 false
g10-g92 11 97.096977 61.260338 97.096977 15.565164 9 false
g10-g94 11 93.763443 32.512457 93.763443 0.430108 1 false
g10-g95 11 99.699997 95.401220 99.699997 86.550003 0 false
g10-g96 11 99.500000 93.375610 99.500000 80.800003 0 false
g10-g97 11 99.500000 93.434146 99.500000 78.900002 2 false
g10-g98 11 98.300003 83.232927 98.300003 58.599998 2 false
g10-g99 11 98.250000 83.206098 98.250000 58.700001 2 false
g11-g100 11 0 100 0 0 0 true
g11-g101 11 0 100 0 0 1 true
g11-g102 11 0 100 0 0 4 true
g11-g103 11 0 0 0 0 3 false
g11-g104 11 92.878784 74.804473 92.878784 26.484848 3 false
g11-g105 11 92.854988 74.841724 92.854988 26.741032 4 false
g11-g106 11 82.105499 58.393480 82.105499 3.561095 9 false
g11-g107 11 89.986649 71.211880 89.986649 23.765020 6 false
g11-g108 11 89.519112 70.856575 89.519112 23.037403 8 false
g11-g109 11 0 100 0 0 5 true
g11-g110 11 37.518356 10.239232 37.518356 0.000000 21 false
g11-g111 11 86.034393 67.254357 86.034393 21.591106 9 false
g11-g112 11 99.805130 87.340729 99.805130 0.104932 43 false
g11-g51 11 81.884056 60.610766 81.884056 0.724638 0 false
g11-g52 11 0 100 0 0 0 true
g11-g53 11 38.095238 6.462585 38.095238 0.000000 0 false
g11-g54 11 73.828125 38.876488 73.828125 6.640625 0 false
g11-g55 11 82.421875 25.176711 82.421875 0.000000 0 false
g11-g56 11 70.312500 36.653646 70.312500 5.468750 0 false
g11-g57 11 0 100 0 0 0 true
g11-g61 11 0 100 0 0 0 true
g11-g62 11 97.612732 76.942023 97.612732 0.530504 0 false
g11-g63 11 12.500000 0.958333 12.500000 0.000000 0 false
g11-g64 11 1.500000 0.190476 1.500000 0.000000 4 false
g11-g65 11 0 0 0 0 0 false
g11-g67 11 0 100 0 0 0 true
g11-g68 11 0 0 0 0 1 false
g11-g69 11 0 100 0 0 0 true
g11-g70 11 0 100 0 0 0 true
g11-g71 11 99.800400 58.777683 99.800400 0.000000 0 false
g11-g72 11 0 100 0 0 0 true
g11-g74 11 91.794868 84.285714 91.794868 0.000000 0 false
g11-g75 11 44.590164 39.508197 44.590164 34.262295 4 false
g11-g76 11 3.278688 3.032787 3.278688 2.950820 15 false
g11-g77 11 0 0 0 0 19 false
g11-g78 11 30.622009 6.227690 30.622009 0.000000 1 false
g11-g79 11 94.888596 81.613930 94.888596 0.000000 0 false
g11-g80 11 0 100 0 0 0 true
g11-g81 11 0 0 0 0 2 false
g11-g83 11 0 0 0 0 0 false
g11-g84 11 0 0 0 0 12 false
g11-g85 11 0 100 0 0 1 true
g11-g87 11 92.431412 57.048250 92.431412 0.473037 2 false
g11-g88 11 81.362343 41.447042 81.362343 0.189215 2 false
g11-g89 11 0 100 0 0 1 true
g11-g90 11 0 100 0 0 2 true
g11-g91 11 99.861687 86.929461 99.861687 0.276625 5 false
g11-g92 11 99.938232 86.815789 99.938232 0.061767 6 false
g11-g94 11 0 100 0 0 1 true
g11-g95 11 99.949997 97.133333 99.949997 66.750000 0 false
g11-g96 11 99.949997 96.140476 99.949997 58.250000 0 false
g11-g97 11 0 100 0 0 0 true
g11-g98 11 99.599998 90.438095 99.599998 37.400002 2 false
g11-g99 11 99.599998 90.347619 99.599998 37.450001 2 false
g12-g100 11 0 100 0 0 0 true
g12-g101 11 0 100 0 0 1 true
g12-g102 11 0 100 0 0 3 true
g12-g103 11 0 100 0 0 4 true
g12-g104 11 0 100 0 0 2 true
g12-g105 11 0 100 0 0 2 true
g12-g106 11 99.844200 88.947622 99.844200 0.000000 6 false
g12-g107 11 99.977745 92.069982 99.977745 0.022252 4 false
g12-g108 11 99.958900 91.775414 99.958900 0.000000 6 false
g12-g109 11 0 100 0 0 4 true
g12-g110 11 89.886200 47.498700 89.886200 0.000000 17 false
g12-g111 11 99.878410 90.002027 99.878410 0.000000 10 false
g12-g112 11 0 100 0 0 7 true
g12-g51 11 94.202896 69.384058 94.202896 0.000000 0 false
g12-g52 11 0 100 0 0 0 true
g12-g53 11 0 100 0 0 0 true
g12-g54 11 0 100 0 0 0 true
g12-g55 11 0 100 0 0 0 true
g12-g56 11 0 100 0 0 0 true
g12-g57 11 0 100 0 0 0 true
g12-g61 11 0 100 0 0 0 true
g12-g62 11 0 100 0 0 0 true
g12-g63 11 97.000000 47.916667 97.000000 0.000000 0 false
g12-g64 11 17.500000 2.750000 17.500000 0.000000 5 false
g12-g65 11 0 100 0 0 0 true
g12-g67 11 0 100 0 0 0 true
g12-g68 11 0 0 0 0 1 false
g12-g69 11 0 100 0 0 0 true
g12-g70 11 0 100 0 0 0 true
g12-g71 11 0 100 0 0 0 true
g12-g72 11 0 100 0 0 0 true
g12-g74 11 98.461540 81.438746 98.461540 0.000000 0 false
g12-g75 11 62.622952 41.950137 62.622952 0.000000 4 false
g12-g76 11 15.245902 3.650956 15.245902 0.000000 16 false
g12-g77 11 0 0 0 0 19 false
g12-g78 11 0 100 0 0 0 true
g12-g79 11 0 100 0 0 0 true
g12-g80 11 0 100 0 0 0 true
g12-g81 11 0 100 0 0 2 true
g12-g83 11 0 100 0 0 0 true
g12-g84 11 0 0 0 0 14 false
g12-g85 11 0 100 0 0 0 true
g12-g87 11 0 100 0 0 1 true
g12-g88 11 0 100 0 0 1 true
g12-g89 11 0 100 0 0 0 true
g12-g90 11 0 100 0 0 1 true
g12-g91 11 0 100 0 0 1 true
g12-g92 11 0 100 0 0 1 true
g12-g94 11 0 100 0 0 2 true
g12-g95 11 0 100 0 0 1 true
g12-g96 11 0 100 0 0 1 true
g12-g97 11 0 100 0 0 0 true
g12-g98 11 0 100 0 0 0 true
g12-g99 11 0 100 0 0 0 true
g13-g100 11 0 100 0 0 2 true
g13-g101 11 0 100 0 0 1 true
g13-g102 11 0 100 0 0 2 true
g13-g103 11 0 100 0 0 3 true
g13-g104 11 99.939392 77.358689 99.939392 0.000000 3 false
g13-g105 11 99.939705 77.370134 99.939705 0.000000 2 false
g13-g106 11 99.154243 71.587095 99.154243 0.000000 8 false
g13-g107 11 99.688477 76.110551 99.688477 0.000000 5 false
g13-g108 11 99.609535 75.505591 99.609535 0.000000 6 false
g13-g109 11 0 100 0 0 3 true
g13-g110 11 80.488251 21.672810 80.488251 0.000000 21 false
g13-g111 11 99.339935 73.344606 99.339935 0.000000 12 false
g13-g112 11 99.970016 74.640157 99.970016 0.000000 86 false
g13-g51 11 93.478264 47.752144 93.478264 0.000000 0 false
g13-g52 11 0 100 0 0 0 true
g13-g53 11 0 100 0 0 0 true
g13-g54 11 0 100 0 0 0 true
g13-g55 11 0 100 0 0 0 true
g13-g56 11 99.609375 55.357143 99.609375 0.390625 0 false
g13-g57 11 0 100 0 0 0 true
g13-g61 11 0 100 0 0 0 true
g13-g62 11 0 100 0 0 0 true
g13-g63 11 83.000000 19.035714 83.000000 0.000000 0 false
g13-g64 11 12.750000 1.311224 12.750000 0.000000 5 false
g13-g65 11 0 100 0 0 0 true
g13-g67 11 0 100 0 0 0 true
g13-g68 11 0 0 0 0 1 false
g13-g69 11 0 100 0 0 0 true
g13-g70 11 0 100 0 0 0 true
g13-g71 11 0 100 0 0 0 true
g13-g72 11 0 100 0 0 0 true
g13-g74 11 96.068375 63.519972 96.068375 0.000000 0 false
g13-g75 11 55.245903 32.843760 55.245903 0.000000 4 false
g13-g76 11 8.196721 2.800268 8.196721 0.000000 16 false
g13-g77 11 0 0 0 0 17 false
g13-g78 11 97.129189 57.692934 97.129189 0.000000 1 false
g13-g79 11 0 100 0 0 0 true
g13-g80 11 0 100 0 0 0 true
g13-g81 11 0 100 0 0 0 true
g13-g83 11 0 100 0 0 1 true
g13-g84 11 0 0 0 0 12 false
g13-g85 11 0 100 0 0 0 true
g13-g87 11 0 100 0 0 0 true
g13-g88 11 0 100 0 0 1 true
g13-g89 11 0 100 0 0 0 true
g13-g90 11 0 100 0 0 0 true
g13-g91 11 0 100 0 0 1 true
g13-g92 11 0 100 0 0 0 true
g13-g94 11 0 100 0 0 0 true
g13-g95 11 0 100 0 0 0 true
g13-g96 11 0 100 0 0 0 true
g13-g97 11 0 100 0 0 1 true
g13-g98 11 0 100 0 0 2 true
g13-g99 11 0 100 0 0 0 true
g14-g100 11 0 100 0 0 0 true
g14-g101 11 0 100 0 0 3 true
g14-g102 11 0 100 0 0 3 true
g14-g103 11 0 100 0 0 2 true
g14-g104 11 99.636360 69.494545 99.636360 0.000000 3 false
g14-g105 11 99.638229 69.532710 99.638229 0.000000 2 false
g14-g106 11 97.707542 57.283775 97.707542 0.000000 11 false
g14-g107 11 99.221184 67.031598 99.221184 0.000000 9 false
g14-g108 11 98.869705 66.150021 98.869705 0.000000 6 false
g14-g109 11 0 100 0 0 5 true
g14-g110 11 66.189430 12.422173 66.189430 0.000000 20 false
g14-g111 11 98.210876 62.929998 98.210876 0.000000 10 false
g14-g112 11 99.970016 63.898366 99.970016 0.000000 90 false
g14-g51 11 92.753624 40.318841 92.753624 0.000000 0 false
g14-g52 11 0 100 0 0 0 true
g14-g53 11 0 100 0 0 0 true
g14-g54 11 97.265625 39.781250 97.265625 0.000000 0 false
g14-g55 11 0 100 0 0 0 true
g14-g56 11 95.312500 34.617188 95.312500 0.000000 0 false
g14-g57 11 0 100 0 0 0 true
g14-g61 11 0 100 0 0 0 true
g14-g62 11 0 100 0 0 0 true
g14-g63 11 70.750000 6.245000 70.750000 0.000000 0 false
g14-g64 11 9.250000 0.625000 9.250000 0.000000 5 false
g14-g65 11 0 100 0 0 0 true
g14-g67 11 0 100 0 0 0 true
g14-g68 11 0 0 0 0 1 false
g14-g69 11 0 100 0 0 0 true
g14-g70 11 0 100 0 0 0 true
g14-g71 11 0 100 0 0 0 true
g14-g72 11 0 100 0 0 0 true
g14-g74 11 95.042732 59.179487 95.042732 0.000000 1 false
g14-g75 11 53.278690 33.793443 53.278690 0.000000 3 false
g14-g76 11 6.393443 2.711475 6.393443 0.000000 15 false
g14-g77 11 0 0 0 0 19 false
g14-g78 11 94.258369 30.344498 94.258369 0.000000 1 false
g14-g79 11 0 100 0 0 0 true
g14-g80 11 0 100 0 0 0 true
g14-g81 11 0 100 0 0 1 true
g14-g83 11 0 100 0 0 0 true
g14-g84 11 0 0 0 0 13 false
g14-g85 11 0 100 0 0 0 true
g14-g87 11 99.621567 43.884579 99.621567 0.000000 2 false
g14-g88 11 99.432358 44.278146 99.432358 0.000000 2 false
g14-g89 11 0 100 0 0 1 true
g14-g90 11 0 100 0 0 2 true
g14-g91 11 0 100 0 0 2 true
g14-g92 11 0 100 0 0 2 true
g14-g94 11 0 100 0 0 1 true
g14-g95 11 0 100 0 0 0 true
g14-g96 11 0 100 0 0 1 true
g14-g97 11 0 100 0 0 0 true
g14-g98 11 0 100 0 0 1 true
g14-g99 11 0 100 0 0 0 true
g15-g100 11 0 100 0 0 0 true
g15-g101 11 0 100 0 0 1 true
g15-g102 11 0 100 0 0 2 true
g15-g103 11 0 100 0 0 3 true
g15-g104 11 0 100 0 0 3 true
g15-g105 11 0 100 0 0 5 true
g15-g106 11 99.532608 77.602938 99.532608 0.000000 8 false
g15-g107 11 99.844238 80.353805 99.844238 0.000000 6 false
g15-g108 11 99.835594 80.046856 99.835594 0.000000 8 false
g15-g109 11 0 100 0 0 5 true
g15-g110 11 84.801765 29.696402 84.801765 0.000000 21 false
g15-g111 11 99.635223 78.568352 99.635223 0.000000 9 false
g15-g112 11 99.970016 78.066557 99.970016 0.000000 79 false
g15-g51 11 93.478264 51.579710 93.478264 0.000000 0 false
g15-g52 11 0 100 0 0 0 true
g15-g53 11 0 100 0 0 0 true
g15-g54 11 0 100 0 0 0 true
g15-g55 11 0 100 0 0 0 true
g15-g56 11 0 100 0 0 0 true
g15-g57 11 0 100 0 0 0 true
g15-g61 11 0 100 0 0 0 true
g15-g62 11 0 100 0 0 0 true
g15-g63 11 89.000000 31.980000 89.000000 0.000000 1 false
g15-g64 11 12.750000 1.685000 12.750000 0.000000 4 false
g15-g65 11 0 100 0 0 0 true
g15-g67 11 0 100 0 0 0 true
g15-g68 11 0 0 0 0 1 false
g15-g69 11 0 100 0 0 0 true
g15-g70 11 0 100 0 0 0 true
g15-g71 11 0 100 0 0 0 true
g15-g72 11 0 100 0 0 0 true
g15-g74 11 96.923080 65.329915 96.923080 0.000000 1 false
g15-g75 11 57.704918 34.544262 57.704918 0.000000 5 false
g15-g76 11 10.983606 3.144262 10.983606 0.000000 15 false
g15-g77 11 0 0 0 0 17 false
g15-g78 11 0 100 0 0 0 true
g15-g79 11 0 100 0 0 0 true
g15-g80 11 0 100 0 0 0 true
g15-g81 11 0 100 0 0 2 true
g15-g83 11 0 100 0 0 1 true
g15-g84 11 0 0 0 0 15 false
g15-g85 11 0 100 0 0 0 true
g15-g87 11 0 100 0 0 1 true
g15-g88 11 0 100 0 0 2 true
g15-g89 11 0 100 0 0 0 true
g15-g90 11 0 100 0 0 1 true
g15-g91 11 0 100 0 0 0 true
g15-g92 11 0 100 0 0 1 true
g15-g94 11 0 100 0 0 0 true
g15-g95 11 0 100 0 0 1 true
g15-g96 11 0 100 0 0 1 true
g15-g97 11 0 100 0 0 1 true
g15-g98 11 0 100 0 0 0 true
g15-g99 11 0 100 0 0 0 true
g16-g100 11 0 100 0 0 1 true
g16-g101 11 0 100 0 0 2 true
g16-g102 11 0 100 0 0 2 true
g16-g103 11 0 0 0 0 3 false
g16-g104 11 95.757576 85.852487 95.757576 38.636364 3 false
g16-g105 11 95.779320 85.870956 95.779320 38.800121 4 false
g16-g106 11 87.113289 71.990812 87.113289 15.001113 8 false
g16-g107 11 93.168671 82.229136 93.168671 36.404095 7 false
g16-g108 11 92.848335 81.677252 92.848335 35.470612 6 false
g16-g109 11 0 100 0 0 6 true
g16-g110 11 46.218796 20.437135 46.218796 0.000000 21 false
g16-g111 11 89.942680 78.083449 89.942680 32.899078 10 false
g16-g112 11 99.970016 97.534244 99.970016 7.270274 27 false
g16-g51 11 88.405800 73.557561 88.405800 1.449275 0 false
g16-g52 11 0 100 0 0 0 true
g16-g53 11 61.904762 21.114106 61.904762 0.000000 0 false
g16-g54 11 84.765625 54.488502 84.765625 7.031250 0 false
g16-g55 11 98.046875 58.107311 98.046875 0.000000 0 false
g16-g56 11 80.859375 51.068691 80.859375 5.859375 0 false
g16-g57 11 0 100 0 0 0 true
g16-g61 11 0 100 0 0 0 true
g16-g62 11 99.469498 90.971423 99.469498 6.100796 0 false
g16-g63 11 18.250000 3.816038 18.250000 0.000000 0 false
g16-g64 11 3.000000 0.556604 3.000000 0.000000 4 false
g16-g65 11 8.275862 0.468445 8.275862 0.000000 0 false
g16-g67 11 0 100 0 0 0 true
g16-g68 11 0 0 0 0 1 false
g16-g69 11 0 100 0 0 0 true
g16-g70 11 0 100 0 0 0 true
g16-g71 11 0 100 0 0 0 true
g16-g72 11 0 100 0 0 0 true
g16-g74 11 92.136749 87.392356 92.136749 0.000000 0 false
g16-g75 11 46.393444 41.896072 46.393444 34.262295 5 false
