"instance_id","solver","time","type"
"g5-g23","glasgow3",3,"alg"
"g5-g25","glasgow3",1,"alg"
"g5-g26","glasgow3",3,"alg"
"g5-g27","glasgow3",5,"alg"
"g5-g28","glasgow3",0,"alg"
"g5-g29","glasgow3",9,"alg"
"g5-g30","glasgow3",9,"alg"
"g5-g31","glasgow3",14,"alg"
"g5-g32","glasgow3",731,"alg"
"g5-g33","glasgow3",3,"alg"
"g5-g37","glasgow3",6,"alg"
"g5-g38","glasgow3",1,"alg"
"g5-g40","glasgow3",203,"alg"
"g5-g41","glasgow3",7,"alg"
"g5-g42","glasgow3",12,"alg"
"g5-g43","glasgow3",13,"alg"
"g5-g44","glasgow3",13,"alg"
"g5-g45","glasgow3",13,"alg"
"g5-g46","glasgow3",8,"alg"
"g5-g47","glasgow3",8,"alg"
"g5-g48","glasgow3",9,"alg"
"g5-g49","glasgow3",10,"alg"
"g5-g50","glasgow3",173,"alg"
"g5-g51","glasgow3",11,"alg"
"g5-g52","glasgow3",3,"alg"
"g5-g53","glasgow3",129,"alg"
"g5-g54","glasgow3",10,"alg"
"g5-g55","glasgow3",10,"alg"
"g5-g56","glasgow3",10,"alg"
"g5-g57","glasgow3",4,"alg"
"g5-g58-normed","glasgow3",15,"alg"
"g5-g59-normed","glasgow3",17,"alg"
"g5-g6","glasgow3",0,"alg"
"g5-g60-normed","glasgow3",50,"alg"
"g5-g61","glasgow3",6,"alg"
"g5-g62","glasgow3",17,"alg"
"g5-g63","glasgow3",46,"alg"
"g5-g64","glasgow3",922,"alg"
"g5-g65","glasgow3",86,"alg"
"g5-g66-normed","glasgow3",82,"alg"
"g5-g67","glasgow3",11,"alg"
"g5-g68","glasgow3",179,"alg"
"g5-g69","glasgow3",37,"alg"
"g5-g7","glasgow3",0,"alg"
"g5-g70","glasgow3",9,"alg"
"g5-g71","glasgow3",28,"alg"
"g5-g72","glasgow3",25,"alg"
"g5-g73-normed","glasgow3",114,"alg"
"g5-g74","glasgow3",27,"alg"
"g5-g75","glasgow3",518,"alg"
"g5-g76","glasgow3",16383,"alg"
"g5-g77","glasgow3",111892,"alg"
"g5-g78","glasgow3",52,"alg"
"g5-g79","glasgow3",31,"alg"
"g5-g80","glasgow3",22,"alg"
"g5-g81","glasgow3",264,"alg"
"g5-g82-normed","glasgow3",255,"alg"
"g5-g83","glasgow3",74,"alg"
"g5-g84","glasgow3",23334,"alg"
"g5-g85","glasgow3",35,"alg"
"g5-g86-normed","glasgow3",61,"alg"
"g5-g87","glasgow3",76,"alg"
"g5-g88","glasgow3",76,"alg"
"g5-g89","glasgow3",50,"alg"
"g5-g90","glasgow3",96,"alg"
"g5-g91","glasgow3",529,"alg"
"g5-g92","glasgow3",580,"alg"
"g5-g93-normed","glasgow3",399734,"alg"
"g5-g94","glasgow3",136,"alg"
"g5-g95","glasgow3",198,"alg"
"g5-g96","glasgow3",287,"alg"
"g5-g97","glasgow3",222,"alg"
"g5-g98","glasgow3",311,"alg"
"g5-g99","glasgow3",310,"alg"
"g50-g100","glasgow3",267,"alg"
"g50-g101","glasgow3",345,"alg"
"g50-g102","glasgow3",395,"alg"
"g50-g103","glasgow3",587,"alg"
"g50-g104","glasgow3",523,"alg"
"g50-g105","glasgow3",553,"alg"
"g50-g106","glasgow3",979,"alg"
"g50-g107","glasgow3",879,"alg"
"g50-g108","glasgow3",993,"alg"
"g50-g109","glasgow3",1076,"alg"
"g50-g110","glasgow3",2557,"alg"
"g50-g111","glasgow3",1336,"alg"
"g50-g112","glasgow3",1975,"alg"
"g50-g51","glasgow3",158,"alg"
"g50-g52","glasgow3",156,"alg"
"g50-g53","glasgow3",159,"alg"
"g50-g54","glasgow3",178,"alg"
"g50-g55","glasgow3",178,"alg"
"g50-g56","glasgow3",178,"alg"
"g50-g57","glasgow3",171,"alg"
"g50-g58-normed","glasgow3",174,"alg"
"g50-g59-normed","glasgow3",174,"alg"
"g50-g60-normed","glasgow3",219,"alg"
"g50-g61","glasgow3",162,"alg"
"g50-g62","glasgow3",171,"alg"
"g50-g63","glasgow3",219,"alg"
"g50-g64","glasgow3",1567,"alg"
"g50-g65","glasgow3",219,"alg"
"g50-g66-normed","glasgow3",285,"alg"
"g50-g67","glasgow3",198,"alg"
"g50-g68","glasgow3",357,"alg"
"g50-g69","glasgow3",197,"alg"
"g50-g70","glasgow3",191,"alg"
"g50-g71","glasgow3",196,"alg"
"g50-g72","glasgow3",195,"alg"
"g50-g73-normed","glasgow3",245,"alg"
"g50-g74","glasgow3",212,"alg"
"g50-g75","glasgow3",739,"alg"
"g50-g76","glasgow3",16816,"alg"
"g50-g77","glasgow3",112154,"alg"
"g50-g78","glasgow3",235,"alg"
"g50-g79","glasgow3",214,"alg"
"g50-g80","glasgow3",209,"alg"
"g50-g81","glasgow3",339,"alg"
"g50-g82-normed","glasgow3",340,"alg"
"g50-g83","glasgow3",224,"alg"
"g50-g84","glasgow3",23988,"alg"
"g50-g85","glasgow3",186,"alg"
"g50-g86-normed","glasgow3",186,"alg"
"g50-g87","glasgow3",220,"alg"
"g50-g88","glasgow3",225,"alg"
"g50-g89","glasgow3",191,"alg"
"g50-g90","glasgow3",246,"alg"
"g50-g91","glasgow3",273,"alg"
"g50-g92","glasgow3",270,"alg"
"g50-g93-normed","glasgow3",410389,"alg"
"g50-g94","glasgow3",290,"alg"
"g50-g95","glasgow3",266,"alg"
"g50-g96","glasgow3",270,"alg"
"g50-g97","glasgow3",268,"alg"
"g50-g98","glasgow3",274,"alg"
"g50-g99","glasgow3",290,"alg"
"g6-g100","glasgow3",113,"alg"
"g6-g101","glasgow3",183,"alg"
"g6-g102","glasgow3",235,"alg"
"g6-g103","glasgow3",435,"alg"
"g6-g104","glasgow3",1614,"alg"
"g6-g105","glasgow3",1632,"alg"
"g6-g106","glasgow3",5814,"alg"
"g6-g107","glasgow3",3874,"alg"
"g6-g108","glasgow3",5198,"alg"
"g6-g109","glasgow3",998,"alg"
"g6-g11","glasgow3",2,"alg"
"g6-g110","glasgow3",2413,"alg"
"g6-g111","glasgow3",7264,"alg"
"g6-g112","glasgow3",8464,"alg"
"g6-g12","glasgow3",1,"alg"
"g6-g13","glasgow3",2,"alg"
"g6-g14","glasgow3",1,"alg"
"g6-g15","glasgow3",4,"alg"
"g6-g16","glasgow3",3,"alg"
"g6-g20","glasgow3",8,"alg"
"g6-g21","glasgow3",95,"alg"
"g6-g22","glasgow3",1,"alg"
"g6-g23","glasgow3",7,"alg"
"g6-g25","glasgow3",104,"alg"
"g6-g26","glasgow3",24,"alg"
"g6-g27","glasgow3",4,"alg"
"g6-g28","glasgow3",0,"alg"
"g6-g29","glasgow3",12,"alg"
"g6-g30","glasgow3",10,"alg"
"g6-g31","glasgow3",11,"alg"
"g6-g32","glasgow3",729,"alg"
"g6-g33","glasgow3",2,"alg"
"g6-g37","glasgow3",11,"alg"
"g6-g38","glasgow3",3,"alg"
"g6-g40","glasgow3",204,"alg"
"g6-g41","glasgow3",3,"alg"
"g6-g42","glasgow3",5,"alg"
"g6-g43","glasgow3",15,"alg"
"g6-g44","glasgow3",17,"alg"
"g6-g45","glasgow3",14,"alg"
"g6-g46","glasgow3",10,"alg"
"g6-g47","glasgow3",10,"alg"
"g6-g48","glasgow3",10,"alg"
"g6-g49","glasgow3",12,"alg"
"g6-g50","glasgow3",168,"alg"
"g6-g51","glasgow3",14,"alg"
"g6-g52","glasgow3",6,"alg"
"g6-g53","glasgow3",18,"alg"
"g6-g54","glasgow3",18,"alg"
"g6-g55","glasgow3",11,"alg"
"g6-g56","glasgow3",19,"alg"
"g6-g57","glasgow3",2,"alg"
"g6-g58-normed","glasgow3",16,"alg"
"g6-g59-normed","glasgow3",19,"alg"
"g6-g60-normed","glasgow3",39,"alg"
"g6-g61","glasgow3",11,"alg"
"g6-g62","glasgow3",42,"alg"
"g6-g63","glasgow3",48,"alg"
"g6-g64","glasgow3",894,"alg"
"g6-g65","glasgow3",48,"alg"
"g6-g66-normed","glasgow3",50,"alg"
"g6-g67","glasgow3",12,"alg"
"g6-g68","glasgow3",182,"alg"
"g6-g69","glasgow3",28,"alg"
"g6-g7","glasgow3",0,"alg"
"g6-g70","glasgow3",9,"alg"
"g6-g71","glasgow3",18,"alg"
"g6-g72","glasgow3",18,"alg"
"g6-g73-normed","glasgow3",137,"alg"
"g6-g74","glasgow3",30,"alg"
"g6-g75","glasgow3",547,"alg"
"g6-g76","glasgow3",16448,"alg"
"g6-g77","glasgow3",111579,"alg"
"g6-g78","glasgow3",88,"alg"
"g6-g79","glasgow3",56,"alg"
"g6-g80","glasgow3",23,"alg"
"g6-g81","glasgow3",161,"alg"
"g6-g82-normed","glasgow3",161,"alg"
"g6-g83","glasgow3",78,"alg"
"g6-g84","glasgow3",23281,"alg"
"g6-g85","glasgow3",34,"alg"
"g6-g86-normed","glasgow3",34,"alg"
"g6-g87","glasgow3",127,"alg"
"g6-g88","glasgow3",134,"alg"
"g6-g89","glasgow3",39,"alg"
"g6-g90","glasgow3",100,"alg"
"g6-g91","glasgow3",510,"alg"
"g6-g92","glasgow3",557,"alg"
"g6-g93-normed","glasgow3",399087,"alg"
"g6-g94","glasgow3",236,"alg"
"g6-g95","glasgow3",286,"alg"
"g6-g96","glasgow3",377,"alg"
"g6-g97","glasgow3",900,"alg"
"g6-g98","glasgow3",585,"alg"
"g6-g99","glasgow3",585,"alg"
"g7-g100","glasgow3",113,"alg"
"g7-g101","glasgow3",197,"alg"
"g7-g102","glasgow3",232,"alg"
"g7-g103","glasgow3",439,"alg"
"g7-g104","glasgow3",868,"alg"
"g7-g105","glasgow3",880,"alg"
"g7-g106","glasgow3",3356,"alg"
"g7-g107","glasgow3",2126,"alg"
"g7-g108","glasgow3",2480,"alg"
"g7-g109","glasgow3",894,"alg"
"g7-g11","glasgow3",0,"alg"
"g7-g110","glasgow3",9065,"alg"
"g7-g111","glasgow3",5056,"alg"
"g7-g112","glasgow3",1790,"alg"
"g7-g12","glasgow3",2,"alg"
"g7-g13","glasgow3",1,"alg"
"g7-g14","glasgow3",0,"alg"
"g7-g15","glasgow3",1,"alg"
"g7-g16","glasgow3",1,"alg"
"g7-g20","glasgow3",196,"alg"
"g7-g21","glasgow3",96,"alg"
"g7-g22","glasgow3",1,"alg"
"g7-g23","glasgow3",2,"alg"
"g7-g25","glasgow3",1,"alg"
"g7-g26","glasgow3",2,"alg"
"g7-g27","glasgow3",4,"alg"
"g7-g28","glasgow3",1,"alg"
"g7-g29","glasgow3",30,"alg"
"g7-g30","glasgow3",30,"alg"
"g7-g31","glasgow3",43,"alg"
"g7-g32","glasgow3",731,"alg"
"g7-g33","glasgow3",3,"alg"
"g7-g37","glasgow3",9,"alg"
"g7-g38","glasgow3",4,"alg"
"g7-g40","glasgow3",205,"alg"
"g7-g41","glasgow3",2,"alg"
"g7-g42","glasgow3",3,"alg"
"g7-g43","glasgow3",81077693,"alg"
"g7-g44","glasgow3",40,"alg"
"g7-g45","glasgow3",42,"alg"
"g7-g46","glasgow3",25,"alg"
"g7-g47","glasgow3",24,"alg"
"g7-g48","glasgow3",41,"alg"
"g7-g49","glasgow3",20754,"alg"
"g7-g50","glasgow3",169,"alg"
"g7-g51","glasgow3",7,"alg"
"g7-g52","glasgow3",3,"alg"
"g7-g53","glasgow3",11,"alg"
"g7-g54","glasgow3",10,"alg"
"g7-g55","glasgow3",14,"alg"
"g7-g56","glasgow3",15,"alg"
"g7-g57","glasgow3",4,"alg"
"g7-g58-normed","glasgow3",9,"alg"
"g7-g59-normed","glasgow3",9,"alg"
"g7-g60-normed","glasgow3",5257,"alg"
"g7-g61","glasgow3",6,"alg"
"g7-g62","glasgow3",16,"alg"
"g7-g63","glasgow3",206,"alg"
"g7-g64","glasgow3",1014,"alg"
"g7-g65","glasgow3",48,"alg"
"g7-g66-normed","glasgow3",49,"alg"
"g7-g67","glasgow3",11,"alg"
"g7-g68","glasgow3",702,"alg"
"g7-g69","glasgow3",15,"alg"
"g7-g70","glasgow3",9,"alg"
"g7-g71","glasgow3",25,"alg"
"g7-g72","glasgow3",10,"alg"
"g7-g73-normed","glasgow3",10037,"alg"
"g7-g74","glasgow3",3286067,"alg"
"g7-g75","glasgow3",605,"alg"
"g7-g76","glasgow3",16637,"alg"
"g7-g77","glasgow3",112434,"alg"
"g7-g78","glasgow3",117,"alg"
"g7-g79","glasgow3",46,"alg"
"g7-g80","glasgow3",22,"alg"
"g7-g81","glasgow3",161,"alg"
"g7-g82-normed","glasgow3",160,"alg"
"g7-g83","glasgow3",83,"alg"
"g7-g84","glasgow3",1e+08,"alg"
"g7-g85","glasgow3",34,"alg"
"g7-g86-normed","glasgow3",50,"alg"
"g7-g87","glasgow3",89,"alg"
"g7-g88","glasgow3",74,"alg"
"g7-g89","glasgow3",39,"alg"
"g7-g90","glasgow3",97,"alg"
"g7-g91","glasgow3",110,"alg"
"g7-g92","glasgow3",118,"alg"
"g7-g93-normed","glasgow3",399150,"alg"
"g7-g94","glasgow3",136,"alg"
"g7-g95","glasgow3",130,"alg"
"g7-g96","glasgow3",114,"alg"
"g7-g97","glasgow3",114,"alg"
"g7-g98","glasgow3",120,"alg"
"g7-g99","glasgow3",120,"alg"
"g8-g10","glasgow3",1,"alg"
"g8-g100","glasgow3",114,"alg"
"g8-g101","glasgow3",311,"alg"
"g8-g102","glasgow3",250,"alg"
"g8-g103","glasgow3",456,"alg"
"g8-g104","glasgow3",1336,"alg"
"g8-g105","glasgow3",1350,"alg"
"g8-g106","glasgow3",7808,"alg"
"g8-g107","glasgow3",3480,"alg"
"g8-g108","glasgow3",6732,"alg"
"g8-g109","glasgow3",905,"alg"
"g8-g11","glasgow3",1,"alg"
"g8-g110","glasgow3",2426,"alg"
"g8-g111","glasgow3",8977,"alg"
"g8-g112","glasgow3",5202,"alg"
"g8-g12","glasgow3",1,"alg"
"g8-g13","glasgow3",16,"alg"
"g8-g14","glasgow3",4,"alg"
"g8-g15","glasgow3",887,"alg"
"g8-g16","glasgow3",3,"alg"
"g8-g19","glasgow3",1,"alg"
"g8-g20","glasgow3",9,"alg"
"g8-g21","glasgow3",98,"alg"
"g8-g22","glasgow3",3,"alg"
"g8-g23","glasgow3",1809,"alg"
"g8-g25","glasgow3",1,"alg"
"g8-g26","glasgow3",1507,"alg"
"g8-g27","glasgow3",1136,"alg"
"g8-g28","glasgow3",0,"alg"
"g8-g29","glasgow3",13,"alg"
"g8-g30","glasgow3",12,"alg"
"g8-g31","glasgow3",13,"alg"
"g8-g32","glasgow3",733,"alg"
"g8-g33","glasgow3",3,"alg"
"g8-g35","glasgow3",5,"alg"
"g8-g36","glasgow3",8,"alg"
"g8-g37","glasgow3",26,"alg"
"g8-g38","glasgow3",3,"alg"
"g8-g40","glasgow3",209,"alg"
"g8-g41","glasgow3",4,"alg"
"g8-g42","glasgow3",8,"alg"
"g8-g43","glasgow3",15,"alg"
"g8-g44","glasgow3",22,"alg"
"g8-g45","glasgow3",26,"alg"
"g8-g46","glasgow3",468,"alg"
"g8-g47","glasgow3",457,"alg"
"g8-g48","glasgow3",3471,"alg"
"g8-g49","glasgow3",1888720,"alg"
"g8-g50","glasgow3",169,"alg"
"g8-g51","glasgow3",246,"alg"
"g8-g52","glasgow3",6,"alg"
"g8-g53","glasgow3",13,"alg"
"g8-g54","glasgow3",19,"alg"
"g8-g55","glasgow3",12,"alg"
"g8-g56","glasgow3",21,"alg"
"g8-g57","glasgow3",4,"alg"
"g8-g58-normed","glasgow3",32,"alg"
"g8-g59-normed","glasgow3",27,"alg"
"g8-g60-normed","glasgow3",41,"alg"
"g8-g61","glasgow3",7,"alg"
"g8-g62","glasgow3",30,"alg"
"g8-g63","glasgow3",19979,"alg"
"g8-g64","glasgow3",903,"alg"
"g8-g65","glasgow3",52,"alg"
"g8-g66-normed","glasgow3",71,"alg"
"g8-g67","glasgow3",14,"alg"
"g8-g68","glasgow3",8987941,"alg"
"g8-g69","glasgow3",24,"alg"
"g8-g70","glasgow3",18,"alg"
"g8-g71","glasgow3",26,"alg"
"g8-g72","glasgow3",18,"alg"
"g8-g73-normed","glasgow3",143,"alg"
"g8-g74","glasgow3",42,"alg"
"g8-g75","glasgow3",553,"alg"
"g8-g76","glasgow3",16436,"alg"
"g8-g77","glasgow3",111927,"alg"
"g8-g78","glasgow3",93,"alg"
"g8-g79","glasgow3",33,"alg"
"g8-g80","glasgow3",22,"alg"
"g8-g81","glasgow3",168,"alg"
"g8-g82-normed","glasgow3",166,"alg"
"g8-g83","glasgow3",83,"alg"
"g8-g84","glasgow3",23285,"alg"
"g8-g85","glasgow3",36,"alg"
"g8-g86-normed","glasgow3",41,"alg"
"g8-g87","glasgow3",130,"alg"
"g8-g88","glasgow3",139,"alg"
"g8-g89","glasgow3",40,"alg"
"g8-g9","glasgow3",0,"alg"
"g8-g90","glasgow3",113,"alg"
"g8-g91","glasgow3",202,"alg"
"g8-g92","glasgow3",311,"alg"
"g8-g93-normed","glasgow3",1e+08,"alg"
"g8-g94","glasgow3",150,"alg"
"g8-g95","glasgow3",290,"alg"
"g8-g96","glasgow3",471,"alg"
"g8-g97","glasgow3",526,"alg"
"g8-g98","glasgow3",603,"alg"
"g8-g99","glasgow3",603,"alg"
"g9-g10","glasgow3",0,"alg"
"g9-g100","glasgow3",114,"alg"
"g9-g101","glasgow3",184,"alg"
"g9-g102","glasgow3",243,"alg"
"g9-g103","glasgow3",447,"alg"
"g9-g104","glasgow3",1487,"alg"
"g9-g105","glasgow3",1510,"alg"
"g9-g106","glasgow3",3181,"alg"
"g9-g107","glasgow3",4808,"alg"
"g9-g108","glasgow3",3227,"alg"
"g9-g109","glasgow3",896,"alg"
"g9-g11","glasgow3",2,"alg"
"g9-g110","glasgow3",3591,"alg"
"g9-g111","glasgow3",4624,"alg"
"g9-g112","glasgow3",14057,"alg"
"g9-g12","glasgow3",1,"alg"
"g9-g13","glasgow3",2,"alg"
"g9-g14","glasgow3",2,"alg"
"g9-g15","glasgow3",18307,"alg"
"g9-g16","glasgow3",3,"alg"
"g9-g20","glasgow3",9,"alg"
"g9-g21","glasgow3",97,"alg"
"g9-g22","glasgow3",2,"alg"
"g9-g23","glasgow3",7,"alg"
"g9-g25","glasgow3",2,"alg"
"g9-g26","glasgow3",5,"alg"
"g9-g27","glasgow3",1e+08,"alg"
"g9-g28","glasgow3",1,"alg"
"g9-g29","glasgow3",362,"alg"
"g9-g30","glasgow3",290,"alg"
"g9-g31","glasgow3",22164,"alg"
"g9-g32","glasgow3",731,"alg"
"g9-g33","glasgow3",2,"alg"
"g9-g37","glasgow3",8,"alg"
"g9-g38","glasgow3",3,"alg"
"g9-g40","glasgow3",206,"alg"
"g9-g41","glasgow3",5,"alg"
"g9-g42","glasgow3",7,"alg"
"g9-g43","glasgow3",16,"alg"
"g9-g44","glasgow3",56119,"alg"
"g9-g45","glasgow3",46945,"alg"
"g9-g46","glasgow3",12,"alg"
"g9-g47","glasgow3",13,"alg"
"g9-g48","glasgow3",15,"alg"
"g9-g49","glasgow3",12,"alg"
"g9-g50","glasgow3",169,"alg"
"g9-g51","glasgow3",278,"alg"
"g9-g52","glasgow3",9,"alg"
"g9-g53","glasgow3",30,"alg"
"g9-g54","glasgow3",20,"alg"
"g9-g55","glasgow3",12,"alg"
"g9-g56","glasgow3",21,"alg"
"g9-g57","glasgow3",4,"alg"
"g9-g58-normed","glasgow3",62,"alg"
"g9-g59-normed","glasgow3",23,"alg"
"g9-g60-normed","glasgow3",61,"alg"
"g9-g61","glasgow3",6,"alg"
"g9-g62","glasgow3",57,"alg"
"g9-g63","glasgow3",54,"alg"
"g9-g64","glasgow3",924,"alg"
"g9-g65","glasgow3",51,"alg"
"g9-g66-normed","glasgow3",58,"alg"
"g9-g67","glasgow3",20,"alg"
"g9-g68","glasgow3",189,"alg"
"g9-g69","glasgow3",19,"alg"
"g9-g70","glasgow3",10,"alg"
"g9-g71","glasgow3",20,"alg"
"g9-g72","glasgow3",18,"alg"
"g9-g73-normed","glasgow3",130,"alg"
"g9-g74","glasgow3",30,"alg"
"g9-g75","glasgow3",552,"alg"
"g9-g76","glasgow3",16444,"alg"
"g9-g77","glasgow3",111763,"alg"
"g9-g78","glasgow3",94,"alg"
"g9-g79","glasgow3",58,"alg"
"g9-g80","glasgow3",22,"alg"
"g9-g81","glasgow3",167,"alg"
"g9-g82-normed","glasgow3",251,"alg"
"g9-g83","glasgow3",84,"alg"
"g9-g84","glasgow3",23276,"alg"
"g9-g85","glasgow3",34,"alg"
"g9-g86-normed","glasgow3",49,"alg"
"g9-g87","glasgow3",131,"alg"
"g9-g88","glasgow3",199,"alg"
"g9-g89","glasgow3",40,"alg"
"g9-g90","glasgow3",103,"alg"
"g9-g91","glasgow3",595,"alg"
"g9-g92","glasgow3",560,"alg"
"g9-g93-normed","glasgow3",413680,"alg"
"g9-g94","glasgow3",666,"alg"
"g9-g95","glasgow3",549,"alg"
"g9-g96","glasgow3",468,"alg"
"g9-g97","glasgow3",638,"alg"
"g9-g98","glasgow3",496,"alg"
"g9-g99","glasgow3",497,"alg"
"images-CVIU11-1-119","glasgow3",3363,"alg"
"images-CVIU11-1-131","glasgow3",749,"alg"
"images-CVIU11-1-50","glasgow3",3325,"alg"
"images-CVIU11-1-81","glasgow3",2229,"alg"
"images-CVIU11-10-110","glasgow3",1469,"alg"
"images-CVIU11-10-139","glasgow3",455,"alg"
"images-CVIU11-10-20","glasgow3",3625,"alg"
"images-CVIU11-10-50","glasgow3",3143,"alg"
"images-CVIU11-10-58","glasgow3",739,"alg"
"images-CVIU11-10-60","glasgow3",2415,"alg"
"images-CVIU11-10-93","glasgow3",1775,"alg"
"images-CVIU11-11-4","glasgow3",12442,"alg"
"images-CVIU11-11-72","glasgow3",16183,"alg"
"images-CVIU11-11-8","glasgow3",6041,"alg"
"images-CVIU11-12-115","glasgow3",2668,"alg"
"images-CVIU11-12-137","glasgow3",205,"alg"
"images-CVIU11-12-141","glasgow3",373,"alg"
"images-CVIU11-12-4","glasgow3",3042,"alg"
"images-CVIU11-13-11","glasgow3",1378,"alg"
"images-CVIU11-13-118","glasgow3",1923,"alg"
"images-CVIU11-13-128","glasgow3",2135,"alg"
"images-CVIU11-13-13","glasgow3",3033,"alg"
"images-CVIU11-13-30","glasgow3",5361,"alg"
"images-CVIU11-13-46","glasgow3",2997,"alg"
"images-CVIU11-13-7","glasgow3",2928,"alg"
"images-CVIU11-14-106","glasgow3",1944,"alg"
"images-CVIU11-14-146","glasgow3",2973,"alg"
"images-CVIU11-14-16","glasgow3",2026,"alg"
"images-CVIU11-14-31","glasgow3",4303,"alg"
"images-CVIU11-14-63","glasgow3",3819,"alg"
"images-CVIU11-14-96","glasgow3",2545,"alg"
"images-CVIU11-15-146","glasgow3",12232,"alg"
"images-CVIU11-16-143","glasgow3",726,"alg"
"images-CVIU11-16-37","glasgow3",2721,"alg"
"images-CVIU11-16-55","glasgow3",664,"alg"
"images-CVIU11-17-107","glasgow3",2331,"alg"
"images-CVIU11-17-14","glasgow3",436,"alg"
"images-CVIU11-17-82","glasgow3",3013,"alg"
"images-CVIU11-18-137","glasgow3",377,"alg"
"images-CVIU11-18-139","glasgow3",1124,"alg"
"images-CVIU11-18-27","glasgow3",3181,"alg"
"images-CVIU11-18-33","glasgow3",9473,"alg"
"images-CVIU11-18-82","glasgow3",2639,"alg"
"images-CVIU11-18-85","glasgow3",1775,"alg"
"images-CVIU11-19-129","glasgow3",1190,"alg"
"images-CVIU11-19-131","glasgow3",4334,"alg"
"images-CVIU11-2-24","glasgow3",1372,"alg"
"images-CVIU11-2-33","glasgow3",8388,"alg"
"images-CVIU11-2-50","glasgow3",7330,"alg"
"images-CVIU11-2-54","glasgow3",2190,"alg"
"images-CVIU11-2-60","glasgow3",5121,"alg"
"images-CVIU11-2-63","glasgow3",7081,"alg"
"images-CVIU11-2-79","glasgow3",1938,"alg"
"images-CVIU11-20-134","glasgow3",3825,"alg"
"images-CVIU11-20-31","glasgow3",10865,"alg"
"images-CVIU11-20-46","glasgow3",7316,"alg"
"images-CVIU11-20-72","glasgow3",15165,"alg"
"images-CVIU11-20-88","glasgow3",12307,"alg"
"images-CVIU11-21-102","glasgow3",4475,"alg"
"images-CVIU11-21-119","glasgow3",22079,"alg"
"images-CVIU11-21-9","glasgow3",3958,"alg"
"images-CVIU11-22-100","glasgow3",322,"alg"
"images-CVIU11-22-107","glasgow3",886,"alg"
"images-CVIU11-22-110","glasgow3",1434,"alg"
"images-CVIU11-22-118","glasgow3",1725,"alg"
"images-CVIU11-22-12","glasgow3",2284,"alg"
"images-CVIU11-23-113","glasgow3",5969,"alg"
"images-CVIU11-23-143","glasgow3",2639,"alg"
"images-CVIU11-23-48","glasgow3",3444,"alg"
"images-CVIU11-24-113","glasgow3",2907,"alg"
"images-CVIU11-24-49","glasgow3",3572,"alg"
"images-CVIU11-24-5","glasgow3",6812,"alg"
"images-CVIU11-24-77","glasgow3",12641,"alg"
"images-CVIU11-25-139","glasgow3",1143,"alg"
"images-CVIU11-25-61","glasgow3",7448,"alg"
"images-CVIU11-25-66","glasgow3",1782,"alg"
"images-CVIU11-25-70","glasgow3",4835,"alg"
"images-CVIU11-25-77","glasgow3",9673,"alg"
"images-CVIU11-25-97","glasgow3",3639,"alg"
"images-CVIU11-26-106","glasgow3",7035,"alg"
"images-CVIU11-26-129","glasgow3",3160,"alg"
"images-CVIU11-26-138","glasgow3",24568,"alg"
"images-CVIU11-26-15","glasgow3",2324,"alg"
"images-CVIU11-26-57","glasgow3",40608,"alg"
"images-CVIU11-26-70","glasgow3",33092,"alg"
"images-CVIU11-26-71","glasgow3",23252,"alg"
"images-CVIU11-26-75","glasgow3",34504,"alg"
"images-CVIU11-26-77","glasgow3",27187,"alg"
"images-CVIU11-26-78","glasgow3",21730,"alg"
"images-CVIU11-27-125","glasgow3",945,"alg"
"images-CVIU11-27-137","glasgow3",140,"alg"
"images-CVIU11-27-144","glasgow3",2173,"alg"
"images-CVIU11-27-17","glasgow3",3379,"alg"
"images-CVIU11-27-36","glasgow3",1835,"alg"
"images-CVIU11-28-130","glasgow3",1568,"alg"
"images-CVIU11-28-135","glasgow3",7395,"alg"
"images-CVIU11-28-99","glasgow3",10359,"alg"
"images-CVIU11-29-107","glasgow3",1800,"alg"
"images-CVIU11-29-112","glasgow3",762,"alg"
"images-CVIU11-29-114","glasgow3",552,"alg"
"images-CVIU11-29-116","glasgow3",5183,"alg"
"images-CVIU11-29-12","glasgow3",3189,"alg"
"images-CVIU11-29-21","glasgow3",2068,"alg"
"images-CVIU11-29-3","glasgow3",2827,"alg"
"images-CVIU11-29-39","glasgow3",1443,"alg"
"images-CVIU11-29-75","glasgow3",4205,"alg"
"images-CVIU11-29-76","glasgow3",5985,"alg"
"images-CVIU11-29-79","glasgow3",1129,"alg"
"images-CVIU11-29-8","glasgow3",3275,"alg"
"images-CVIU11-29-82","glasgow3",3003,"alg"
"images-CVIU11-3-106","glasgow3",1751,"alg"
"images-CVIU11-3-138","glasgow3",4647,"alg"
"images-CVIU11-3-37","glasgow3",6450,"alg"
"images-CVIU11-3-48","glasgow3",2637,"alg"
"images-CVIU11-3-56","glasgow3",771,"alg"
"images-CVIU11-3-74","glasgow3",11527,"alg"
"images-CVIU11-30-1","glasgow3",3226,"alg"
"images-CVIU11-30-11","glasgow3",1370,"alg"
"images-CVIU11-30-115","glasgow3",2389,"alg"
"images-CVIU11-30-12","glasgow3",2064,"alg"
"images-CVIU11-30-42","glasgow3",2681,"alg"
"images-CVIU11-30-66","glasgow3",628,"alg"
"images-CVIU11-31-105","glasgow3",2749,"alg"
"images-CVIU11-31-109","glasgow3",3444,"alg"
"images-CVIU11-31-26","glasgow3",786,"alg"
