instance,family,lad-values-removed,lad-values-removed-percent,lad-values-removed-min,lad-values-removed-max,lad-time,lad-detected-inconsistent
g13-g52,11,0,100,0,0,0,true
g13-g53,11,0,100,0,0,0,true
g13-g54,11,0,100,0,0,0,true
g13-g55,11,0,100,0,0,0,true
g13-g56,11,6944,55.357143,0.390625,99.609375,0,false
g13-g57,11,0,100,0,0,0,true
g13-g61,11,0,100,0,0,0,true
g13-g62,11,0,100,0,0,0,true
g13-g63,11,3731,19.035714,0.000000,83.000000,0,false
g13-g64,11,257,1.311224,0.000000,12.750000,4,false
g13-g65,11,0,100,0,0,0,true
g13-g67,11,0,100,0,0,0,true
g13-g68,11,0,0,0,0,1,false
g13-g69,11,0,100,0,0,0,true
g13-g70,11,0,100,0,0,0,true
g13-g71,11,0,100,0,0,0,true
g13-g72,11,0,100,0,0,0,true
g13-g74,11,18208,63.519972,0.000000,96.068375,1,false
g13-g75,11,9817,32.843760,0.000000,55.245903,4,false
g13-g76,11,837,2.800268,0.000000,8.196721,14,false
g13-g77,11,0,0,0,0,19,false
g13-g78,11,17725,57.692934,0.000000,97.129189,1,false
g13-g79,11,0,100,0,0,0,true
g13-g80,11,0,100,0,0,0,true
g13-g81,11,0,100,0,0,0,true
g13-g83,11,0,100,0,0,0,true
g13-g84,11,0,0,0,0,14,false
g13-g85,11,0,100,0,0,0,true
g13-g87,11,0,100,0,0,1,true
g13-g88,11,0,100,0,0,0,true
g13-g89,11,0,100,0,0,0,true
g13-g90,11,0,100,0,0,0,true
g13-g91,11,0,100,0,0,0,true
g13-g92,11,0,100,0,0,0,true
g13-g94,11,0,100,0,0,0,true
g13-g95,11,0,100,0,0,0,true
g13-g96,11,0,100,0,0,0,true
g13-g97,11,0,100,0,0,0,true
g13-g98,11,0,100,0,0,0,true
g13-g99,11,0,100,0,0,0,true
g14-g100,11,0,100,0,0,0,true
g14-g101,11,0,100,0,0,2,true
g14-g102,11,0,100,0,0,4,true
g14-g103,11,0,100,0,0,4,true
g14-g104,11,114666,69.494545,0.000000,99.636360,3,false
g14-g105,11,115320,69.532710,0.000000,99.638229,3,false
g14-g106,11,128688,57.283775,0.000000,97.707542,7,false
g14-g107,11,150620,67.031598,0.000000,99.221184,7,false
g14-g108,11,160943,66.150021,0.000000,98.869705,9,false
g14-g109,11,0,100,0,0,4,true
g14-g110,11,33838,12.422173,0.000000,66.189430,22,false
g14-g111,11,181144,62.929998,0.000000,98.210876,13,false
g14-g112,11,213133,63.898366,0.000000,99.970016,89,false
g14-g51,11,2782,40.318841,0.000000,92.753624,0,false
g14-g52,11,0,100,0,0,0,true
g14-g53,11,0,100,0,0,0,true
g14-g54,11,5092,39.781250,0.000000,97.265625,0,false
g14-g55,11,0,100,0,0,0,true
g14-g56,11,4431,34.617188,0.000000,95.312500,0,false
g14-g57,11,0,100,0,0,0,true
g14-g61,11,0,100,0,0,0,true
g14-g62,11,0,100,0,0,0,true
g14-g63,11,1249,6.245000,0.000000,70.750000,0,false
g14-g64,11,125,0.625000,0.000000,9.250000,6,false
g14-g65,11,0,100,0,0,0,true
g14-g67,11,0,100,0,0,0,true
g14-g68,11,0,0,0,0,1,false
g14-g69,11,0,100,0,0,0,true
g14-g70,11,0,100,0,0,0,true
g14-g71,11,0,100,0,0,0,true
g14-g72,11,0,100,0,0,0,true
g14-g74,11,17310,59.179487,0.000000,95.042732,1,false
g14-g75,11,10307,33.793443,0.000000,53.278690,4,false
g14-g76,11,827,2.711475,0.000000,6.393443,15,false
g14-g77,11,0,0,0,0,18,false
g14-g78,11,9513,30.344498,0.000000,94.258369,1,false
g14-g79,11,0,100,0,0,0,true
g14-g80,11,0,100,0,0,0,true
g14-g81,11,0,100,0,0,0,true
g14-g83,11,0,100,0,0,1,true
g14-g84,11,0,0,0,0,14,false
g14-g85,11,0,100,0,0,0,true
g14-g87,11,23193,43.884579,0.000000,99.621567,1,false
g14-g88,11,23401,44.278146,0.000000,99.432358,1,false
g14-g89,11,0,100,0,0,0,true
g14-g90,11,0,100,0,0,2,true
g14-g91,11,0,100,0,0,0,true
g14-g92,11,0,100,0,0,1,true
g14-g94,11,0,100,0,0,2,true
g14-g95,11,0,100,0,0,0,true
g14-g96,11,0,100,0,0,1,true
g14-g97,11,0,100,0,0,0,true
g14-g98,11,0,100,0,0,0,true
g14-g99,11,0,100,0,0,1,true
g15-g100,11,0,100,0,0,0,true
g15-g101,11,0,100,0,0,1,true
g15-g102,11,0,100,0,0,3,true
g15-g103,11,0,100,0,0,3,true
g15-g104,11,0,100,0,0,2,true
g15-g105,11,0,100,0,0,3,true
g15-g106,11,174335,77.602938,0.000000,99.532608,7,false
g15-g107,11,180555,80.353805,0.000000,99.844238,6,false
g15-g108,11,194754,80.046856,0.000000,99.835594,8,false
g15-g109,11,0,100,0,0,5,true
g15-g110,11,80893,29.696402,0.000000,84.801765,21,false
g15-g111,11,226159,78.568352,0.000000,99.635223,9,false
g15-g112,11,260391,78.066557,0.000000,99.970016,82,false
g15-g51,11,3559,51.579710,0.000000,93.478264,0,false
g15-g52,11,0,100,0,0,0,true
g15-g53,11,0,100,0,0,0,true
g15-g54,11,0,100,0,0,0,true
g15-g55,11,0,100,0,0,0,true
g15-g56,11,0,100,0,0,0,true
g15-g57,11,0,100,0,0,0,true
g15-g61,11,0,100,0,0,0,true
g15-g62,11,0,100,0,0,0,true
g15-g63,11,6396,31.980000,0.000000,89.000000,0,false
g15-g64,11,337,1.685000,0.000000,12.750000,5,false
g15-g65,11,0,100,0,0,0,true
g15-g67,11,0,100,0,0,0,true
g15-g68,11,0,0,0,0,1,false
g15-g69,11,0,100,0,0,0,true
g15-g70,11,0,100,0,0,0,true
g15-g71,11,0,100,0,0,0,true
g15-g72,11,0,100,0,0,0,true
g15-g74,11,19109,65.329915,0.000000,96.923080,1,false
g15-g75,11,10536,34.544262,0.000000,57.704918,4,false
g15-g76,11,959,3.144262,0.000000,10.983606,17,false
g15-g77,11,0,0,0,0,18,false
g15-g78,11,0,100,0,0,0,true
g15-g79,11,0,100,0,0,0,true
g15-g80,11,0,100,0,0,0,true
g15-g81,11,0,100,0,0,1,true
g15-g83,11,0,100,0,0,1,true
g15-g84,11,0,0,0,0,14,false
g15-g85,11,0,100,0,0,0,true
g15-g87,11,0,100,0,0,0,true
g15-g88,11,0,100,0,0,1,true
g15-g89,11,0,100,0,0,0,true
g15-g90,11,0,100,0,0,1,true
g15-g91,11,0,100,0,0,0,true
g15-g92,11,0,100,0,0,2,true
g15-g94,11,0,100,0,0,1,true
g15-g95,11,0,100,0,0,1,true
g15-g96,11,0,100,0,0,0,true
g15-g97,11,0,100,0,0,2,true
g15-g98,11,0,100,0,0,0,true
g15-g99,11,0,100,0,0,0,true
g16-g100,11,0,100,0,0,0,true
g16-g101,11,0,100,0,0,2,true
g16-g102,11,0,100,0,0,2,true
g16-g103,11,0,0,0,0,4,false
g16-g104,11,150156,85.852487,38.636364,95.757576,4,false
g16-g105,11,150962,85.870956,38.800121,95.779320,3,false
g16-g106,11,171431,71.990812,15.001113,87.113289,8,false
g16-g107,11,195855,82.229136,36.404095,93.168671,5,false
g16-g108,11,210644,81.677252,35.470612,92.848335,6,false
g16-g109,11,0,100,0,0,5,true
g16-g110,11,59011,20.437135,0.000000,46.218796,21,false
g16-g111,11,238249,78.083449,32.899078,89.942680,9,false
g16-g112,11,344845,97.534244,7.270274,99.970016,30,false
g16-g51,11,5380,73.557561,1.449275,88.405800,0,false
g16-g52,11,0,100,0,0,0,true
g16-g53,11,1880,21.114106,0.000000,61.904762,0,false
g16-g54,11,7393,54.488502,7.031250,84.765625,0,false
g16-g55,11,7884,58.107311,0.000000,98.046875,0,false
g16-g56,11,6929,51.068691,5.859375,80.859375,0,false
g16-g57,11,0,100,0,0,0,true
g16-g61,11,0,100,0,0,0,true
g16-g62,11,18177,90.971423,6.100796,99.469498,0,false
g16-g63,11,809,3.816038,0.000000,18.250000,1,false
g16-g64,11,118,0.556604,0.000000,3.000000,5,false
g16-g65,11,108,0.468445,0.000000,8.275862,0,false
g16-g67,11,0,100,0,0,0,true
g16-g68,11,0,0,0,0,1,false
g16-g69,11,0,100,0,0,0,true
g16-g70,11,0,100,0,0,0,true
g16-g71,11,0,100,0,0,0,true
g16-g72,11,0,100,0,0,0,true
g16-g74,11,27096,87.392356,0.000000,92.136749,0,false
g16-g75,11,13545,41.896072,34.262295,46.393444,4,false
g16-g76,11,1002,3.099289,2.950820,3.278688,17,false
g16-g77,11,0,0,0,0,19,false
g16-g78,11,4943,14.874665,0.318979,42.264751,1,false
g16-g79,11,36804,91.011153,0.000000,97.378769,1,false
g16-g80,11,0,100,0,0,0,true
g16-g81,11,0,0,0,0,0,false
g16-g83,11,0,100,0,0,1,true
g16-g84,11,0,0,0,0,15,false
g16-g85,11,0,100,0,0,0,true
g16-g87,11,44705,79.800432,1.608325,97.634819,0,false
g16-g88,11,35966,64.200925,0.662252,91.579941,1,false
g16-g89,11,0,100,0,0,0,true
g16-g90,11,0,100,0,0,1,true
g16-g91,11,0,100,0,0,0,true
g16-g92,11,0,100,0,0,0,true
g16-g94,11,0,100,0,0,2,true
g16-g95,11,0,100,0,0,0,true
g16-g96,11,0,100,0,0,0,true
g16-g97,11,0,100,0,0,0,true
g16-g98,11,0,100,0,0,1,true
g16-g99,11,0,100,0,0,2,true
g17-g100,11,0,100,0,0,0,true
g17-g101,11,0,0,0,0,2,false
g17-g102,11,0,0,0,0,1,false
g17-g103,11,0,0,0,0,2,false
g17-g104,11,117576,55.670455,40.424244,63.545456,6,false
g17-g105,11,118500,55.820395,40.488392,63.702141,5,false
g17-g106,11,102288,35.572001,17.226797,45.114624,12,false
g17-g107,11,153784,53.468514,37.605698,61.036938,9,false
g17-g108,11,164328,52.766646,36.477600,60.748047,11,false
g17-g109,11,0,0,0,0,5,false
g17-g110,11,6564,1.882572,0.128488,2.826725,27,false
g17-g111,11,181080,49.146691,34.184471,56.765678,13,false
g17-g112,11,163856,38.378804,13.326338,58.327087,131,false
g17-g51,11,3696,41.847826,22.463768,50.724636,0,false
g17-g52,11,5652,54.852484,14.906833,70.807457,0,false
g17-g53,11,0,0,0,0,0,false
g17-g54,11,3896,23.779297,12.109375,28.125000,0,false
g17-g55,11,724,4.418945,0.390625,7.031250,0,false
g17-g56,11,3500,21.362305,10.937500,25.000000,0,false
g17-g57,11,0,100,0,0,0,true
g17-g61,11,408,1.925982,0.000000,5.438066,0,false
g17-g62,11,12264,50.828912,18.567638,62.068966,0,false
g17-g63,11,0,0,0,0,0,false
g17-g64,11,0,0,0,0,2,false
g17-g65,11,0,0,0,0,0,false
g17-g67,11,0,0,0,0,0,false
g17-g68,11,0,0,0,0,1,false
g17-g69,11,556,1.737500,0.000000,3.200000,0,false
g17-g70,11,23028,71.818862,26.147705,92.814369,0,false
g17-g71,11,468,1.459581,0.000000,2.594810,0,false
g17-g72,11,34108,94.997772,91.800354,96.256683,0,false
g17-g74,11,30484,81.420940,67.863251,84.444443,0,false
g17-g75,11,14308,36.649590,35.573769,37.049179,5,false
g17-g76,11,1152,2.950820,2.950820,2.950820,19,false
g17-g77,11,0,0,0,0,19,false
g17-g78,11,360,0.897129,0.159490,1.435407,1,false
g17-g79,11,27184,55.668414,5.373526,79.685455,1,false
g17-g80,11,0,100,0,0,0,true
g17-g81,11,0,0,0,0,1,false
g17-g83,11,0,0,0,0,2,false
g17-g84,11,0,0,0,0,14,false
g17-g85,11,0,100,0,0,0,true
g17-g87,11,15664,23.155156,4.730369,31.125828,2,false
g17-g88,11,10196,15.072138,3.216651,20.813623,2,false
g17-g89,11,0,0,0,0,0,false
g17-g90,11,0,0,0,0,2,false
g17-g91,11,28736,31.051176,8.367911,51.521439,16,false
g17-g92,11,33180,32.022082,8.832613,51.327980,15,false
g17-g94,11,1744,1.465054,0.215054,3.010753,3,false
g17-g95,11,116036,90.653125,80.099998,94.900002,1,false
g17-g96,11,112660,88.015625,76.400002,92.900002,2,false
g17-g97,11,110748,86.521875,73.550003,92.000000,2,false
g17-g98,11,92308,72.115625,54.400002,80.949997,1,false
g17-g99,11,92360,72.156250,54.549999,80.949997,2,false
g18-g100,11,0,100,0,0,1,true
g18-g101,11,0,0,0,0,2,false
g18-g102,11,0,0,0,0,2,false
g18-g103,11,0,0,0,0,4,false
g18-g104,11,134208,63.545455,63.545456,63.545456,5,false
g18-g105,11,135232,63.702140,63.702141,63.702141,6,false
g18-g106,11,129728,45.114623,45.114624,45.114624,11,false
g18-g107,11,175552,61.036938,61.036938,61.036938,9,false
g18-g108,11,189184,60.748048,60.748047,60.748047,9,false
g18-g109,11,0,0,0,0,3,false
g18-g110,11,9856,2.826725,2.826725,2.826725,26,false
g18-g111,11,209152,56.765677,56.765678,56.765678,13,false
g18-g112,11,249024,58.327087,58.327087,58.327087,116,false
g18-g51,11,4480,50.724638,50.724636,50.724636,0,false
g18-g52,11,7296,70.807453,70.807457,70.807457,0,false
g18-g53,11,0,0,0,0,0,false
g18-g54,11,4608,28.125000,28.125000,28.125000,0,false
g18-g55,11,1152,7.031250,7.031250,7.031250,0,false
g18-g56,11,4096,25.000000,25.000000,25.000000,0,false
g18-g57,11,0,100,0,0,0,true
g18-g61,11,1152,5.438066,5.438066,5.438066,0,false
g18-g62,11,14976,62.068966,62.068966,62.068966,0,false
g18-g63,11,0,0,0,0,0,false
g18-g64,11,0,0,0,0,2,false
g18-g65,11,0,0,0,0,0,false
g18-g67,11,0,0,0,0,0,false
g18-g68,11,0,0,0,0,1,false
g18-g69,11,1024,3.200000,3.200000,3.200000,0,false
g18-g70,11,29760,92.814371,92.814369,92.814369,0,false
g18-g71,11,832,2.594810,2.594810,2.594810,0,false
g18-g72,11,34560,96.256684,96.256683,96.256683,0,false
g18-g74,11,31616,84.444444,84.444443,84.444443,0,false
g18-g75,11,14464,37.049180,37.049179,37.049179,5,false
g18-g76,11,1152,2.950820,2.950820,2.950820,19,false
g18-g77,11,0,0,0,0,18,false
g18-g78,11,576,1.435407,1.435407,1.435407,1,false
g18-g79,11,38912,79.685452,79.685455,79.685455,0,false
g18-g80,11,0,100,0,0,0,true
g18-g81,11,0,0,0,0,2,false
g18-g83,11,0,0,0,0,2,false
g18-g84,11,0,0,0,0,13,false
g18-g85,11,0,100,0,0,0,true
g18-g87,11,21056,31.125828,31.125828,31.125828,2,false
g18-g88,11,14080,20.813623,20.813623,20.813623,2,false
g18-g89,11,0,0,0,0,1,false
g18-g90,11,0,0,0,0,1,false
g18-g91,11,47680,51.521438,51.521439,51.521439,15,false
g18-g92,11,53184,51.327980,51.327980,51.327980,13,false
g18-g94,11,3584,3.010753,3.010753,3.010753,3,false
g18-g95,11,121472,94.900000,94.900002,94.900002,0,false
g18-g96,11,118912,92.900000,92.900002,92.900002,1,false
g18-g97,11,117760,92.000000,92.000000,92.000000,2,false
g18-g98,11,103616,80.950000,80.949997,80.949997,3,false
g18-g99,11,103616,80.950000,80.949997,80.949997,2,false
g19-g100,11,0,100,0,0,0,true
g19-g101,11,0,100,0,0,1,true
g19-g102,11,0,0,0,0,2,false
g19-g103,11,0,0,0,0,3,false
g19-g104,11,160968,76.215909,60.939392,88.878784,4,false
g19-g105,11,161796,76.215330,61.079288,88.935783,6,false
g19-g106,11,170980,59.460550,38.504341,75.695526,11,false
g19-g107,11,208672,72.552292,57.009346,85.246994,11,false
g19-g108,11,224556,72.106196,56.309082,84.628029,7,false
g19-g109,11,0,100,0,0,6,true
g19-g110,11,34400,9.866006,0.220264,24.522760,23,false
g19-g111,11,251364,68.222381,51.710960,81.031784,10,false
g19-g112,11,388412,90.974929,60.620598,99.730179,77,false
g19-g51,11,5148,58.288043,25.362318,79.710144,0,false
g19-g52,11,0,100,0,0,0,true
g19-g53,11,704,6.547619,0.000000,28.571428,0,false
g19-g54,11,6140,37.475586,14.843750,61.328125,0,false
g19-g55,11,4012,24.487305,0.781250,68.359375,0,false
g19-g56,11,5704,34.814453,13.671875,57.031250,0,false
g19-g57,11,0,100,0,0,0,true
g19-g61,11,0,100,0,0,0,true
g19-g62,11,17960,74.436340,28.912466,96.021217,0,false
g19-g63,11,288,1.125000,0.000000,4.000000,0,false
g19-g64,11,32,0.125000,0.000000,0.500000,6,false
g19-g65,11,0,0,0,0,0,false
g19-g67,11,0,100,0,0,0,true
g19-g68,11,0,0,0,0,0,false
g19-g69,11,0,100,0,0,0,true
g19-g70,11,0,100,0,0,0,true
g19-g71,11,0,100,0,0,0,true
g19-g72,11,34812,96.958556,93.582886,99.108734,0,false
g19-g74,11,31812,84.967949,67.863251,89.914528,0,false
g19-g75,11,15316,39.231557,35.573769,43.114754,5,false
g19-g76,11,1184,3.032787,2.950820,3.114754,17,false
g19-g77,11,0,0,0,0,17,false
g19-g78,11,2580,6.429426,0.956938,16.427433,1,false
g19-g79,11,37356,76.499017,5.373526,93.446922,0,false
g19-g80,11,0,100,0,0,0,true
g19-g81,11,0,0,0,0,0,false
g19-g83,11,0,0,0,0,0,false
g19-g84,11,0,0,0,0,15,false
g19-g85,11,0,100,0,0,0,true
g19-g87,11,36596,54.097682,8.420056,89.498581,1,false
g19-g88,11,26652,39.398061,5.581835,73.226112,1,false
g19-g89,11,0,100,0,0,1,true
g19-g90,11,0,100,0,0,0,true
g19-g91,11,84092,90.867047,57.952972,99.861687,10,false
g19-g92,11,93176,89.924336,57.566399,99.814697,9,false
g19-g94,11,89248,74.973118,21.935484,94.838707,3,false
g19-g95,11,125992,98.431250,94.949997,99.849998,0,false
g19-g96,11,125048,97.693750,92.500000,99.800003,0,false
g19-g97,11,126148,98.553125,93.500000,99.550003,1,false
g19-g98,11,119412,93.290625,80.900002,99.050003,1,false
g19-g99,11,119288,93.193750,80.849998,98.949997,1,false
g2-g100,11,320,1.587302,1.587302,1.587302,1,false
g2-g101,11,0,0,0,0,1,false
g2-g102,11,0,0,0,0,1,false
g2-g103,11,0,0,0,0,3,false
g2-g104,11,10850,32.878788,32.878788,32.878788,2,false
g2-g105,11,10950,33.011758,33.011757,33.011757,3,false
g2-g106,11,5530,12.308035,12.308035,12.308035,5,false
g2-g107,11,13820,30.752114,30.752113,30.752113,4,false
g2-g108,11,14610,30.024661,30.024660,30.024660,4,false
g2-g109,11,0,0,0,0,5,false
g2-g110,11,70,0.128488,0.128488,0.128488,15,false
g2-g111,11,16340,28.382838,28.382839,28.382839,6,false
g2-g112,11,8240,12.351971,12.351972,12.351972,32,false
g2-g51,11,260,18.840580,18.840580,18.840580,0,false
g2-g52,11,230,14.285714,14.285714,14.285714,0,false
g2-g53,11,0,0,0,0,0,false
g2-g54,11,310,12.109375,12.109375,12.109375,0,false
g2-g55,11,10,0.390625,0.390625,0.390625,0,false
g2-g56,11,280,10.937500,10.937500,10.937500,0,false
g2-g57,11,2500,89.285714,89.285713,89.285713,0,false
g2-g61,11,0,0,0,0,0,false
g2-g62,11,680,18.037135,18.037136,18.037136,0,false
g2-g63,11,0,0,0,0,0,false
g2-g64,11,0,0,0,0,2,false
g2-g65,11,0,0,0,0,0,false
g2-g67,11,0,0,0,0,0,false
g2-g68,11,0,0,0,0,1,false
g2-g69,11,0,0,0,0,0,false
g2-g70,11,790,15.768463,15.768463,15.768463,0,false
g2-g71,11,0,0,0,0,0,false
g2-g72,11,5110,91.087344,91.087341,91.087341,0,false
g2-g74,11,3970,67.863248,67.863251,67.863251,0,false
g2-g75,11,2170,35.573770,35.573769,35.573769,2,false
g2-g76,11,180,2.950820,2.950820,2.950820,8,false
g2-g77,11,0,0,0,0,19,false
g2-g78,11,10,0.159490,0.159490,0.159490,0,false
g2-g79,11,250,3.276540,3.276540,3.276540,0,false
g2-g80,11,7870,88.327722,88.327721,88.327721,0,false
g2-g81,11,0,0,0,0,1,false
g2-g83,11,0,0,0,0,0,false
g2-g84,11,0,0,0,0,13,false
g2-g85,11,0,0,0,0,0,false
g2-g87,11,490,4.635762,4.635762,4.635762,1,false
g2-g88,11,340,3.216651,3.216651,3.216651,2,false
g2-g89,11,0,0,0,0,0,false
g2-g90,11,0,0,0,0,2,false
g2-g91,11,1030,7.123098,7.123098,7.123098,3,false
g2-g92,11,1280,7.906115,7.906115,7.906115,3,false
g2-g94,11,0,0,0,0,1,false
g2-g95,11,14290,71.450000,71.449997,71.449997,1,false
g2-g96,11,13110,65.550000,65.550003,65.550003,0,false
g2-g97,11,12680,63.400000,63.400002,63.400002,1,false
g2-g98,11,9360,46.800000,46.799999,46.799999,1,false
g2-g99,11,9360,46.800000,46.799999,46.799999,2,false
g20-g100,11,0,100,0,0,1,true
g20-g101,11,0,100,0,0,2,true
g20-g102,11,0,100,0,0,2,true
g20-g103,11,0,100,0,0,4,true
g20-g104,11,0,100,0,0,2,true
g20-g105,11,0,100,0,0,1,true
g20-g106,11,0,100,0,0,4,true
g20-g107,11,0,100,0,0,4,true
g20-g108,11,0,100,0,0,4,true
g20-g109,11,0,100,0,0,5,true
g20-g110,11,347288,99.603065,99.394272,99.963287,13,false
g20-g111,11,0,100,0,0,6,true
g20-g112,11,0,100,0,0,8,true
g20-g51,11,0,100,0,0,0,true
g20-g52,11,0,100,0,0,0,true
g20-g53,11,0,100,0,0,0,true
g20-g54,11,0,100,0,0,0,true
g20-g55,11,0,100,0,0,0,true
g20-g56,11,0,100,0,0,0,true
g20-g57,11,0,100,0,0,0,true
g20-g61,11,0,100,0,0,0,true
g20-g62,11,0,100,0,0,0,true
g20-g63,11,0,100,0,0,0,true
g20-g64,11,5168,20.187500,17.250000,26.000000,5,false
g20-g65,11,0,100,0,0,0,true
g20-g67,11,0,100,0,0,0,true
g20-g68,11,0,0,0,0,1,false
g20-g69,11,0,100,0,0,0,true
g20-g70,11,0,100,0,0,0,true
g20-g71,11,0,100,0,0,0,true
g20-g72,11,0,100,0,0,0,true
g20-g74,11,0,100,0,0,0,true
g20-g75,11,24640,63.114754,60.163933,70.000000,4,false
g20-g76,11,5772,14.784836,12.459017,20.000000,17,false
g20-g77,11,0,0,0,0,18,false
g20-g78,11,0,100,0,0,0,true
g20-g79,11,0,100,0,0,0,true
g20-g80,11,0,100,0,0,0,true
g20-g81,11,0,100,0,0,2,true
g20-g83,11,0,100,0,0,1,true
g20-g84,11,0,0,0,0,14,false
g20-g85,11,0,100,0,0,0,true
g20-g87,11,0,100,0,0,0,true
g20-g88,11,0,100,0,0,1,true
g20-g89,11,0,100,0,0,1,true
g20-g90,11,0,100,0,0,2,true
g20-g91,11,0,100,0,0,0,true
g20-g92,11,0,100,0,0,2,true
g20-g94,11,0,100,0,0,2,true
g20-g95,11,0,100,0,0,1,true
g20-g96,11,0,100,0,0,1,true
g20-g97,11,0,100,0,0,1,true
g20-g98,11,0,100,0,0,1,true
g20-g99,11,0,100,0,0,1,true
g21-g100,11,0,100,0,0,1,true
g21-g101,11,0,100,0,0,2,true
g21-g102,11,0,100,0,0,4,true
g21-g103,11,0,100,0,0,4,true
g21-g104,11,0,100,0,0,1,true
g21-g105,11,0,100,0,0,2,true
g21-g106,11,0,100,0,0,4,true
g21-g107,11,0,100,0,0,5,true
g21-g108,11,0,100,0,0,3,true
g21-g109,11,0,100,0,0,5,true
g21-g110,11,0,100,0,0,13,true
g21-g111,11,0,100,0,0,6,true
g21-g112,11,0,100,0,0,9,true
g21-g51,11,0,100,0,0,0,true
g21-g52,11,0,100,0,0,0,true
g21-g53,11,0,100,0,0,0,true
g21-g54,11,0,100,0,0,0,true
g21-g55,11,0,100,0,0,0,true
g21-g56,11,0,100,0,0,0,true
g21-g57,11,0,100,0,0,0,true
g21-g61,11,0,100,0,0,0,true
g21-g62,11,0,100,0,0,0,true
g21-g63,11,0,100,0,0,0,true
g21-g64,11,23840,93.125000,91.500000,95.500000,3,false
g21-g65,11,0,100,0,0,0,true
g21-g67,11,0,100,0,0,0,true
g21-g68,11,0,100,0,0,1,true
g21-g69,11,0,100,0,0,0,true
g21-g70,11,0,100,0,0,0,true
g21-g71,11,0,100,0,0,0,true
g21-g72,11,0,100,0,0,0,true
g21-g74,11,0,100,0,0,1,true
g21-g75,11,0,100,0,0,1,true
g21-g76,11,11536,29.549180,29.344263,29.672131,14,false
g21-g77,11,0,0,0,0,19,false
g21-g78,11,0,100,0,0,1,true
g21-g79,11,0,100,0,0,0,true
g21-g80,11,0,100,0,0,0,true
g21-g81,11,0,100,0,0,2,true
g21-g83,11,0,100,0,0,0,true
g21-g84,11,0,0,0,0,15,false
g21-g85,11,0,100,0,0,1,true
g21-g87,11,0,100,0,0,1,true
g21-g88,11,0,100,0,0,1,true
g21-g89,11,0,100,0,0,0,true
g21-g90,11,0,100,0,0,1,true
g21-g91,11,0,100,0,0,1,true
g21-g92,11,0,100,0,0,2,true
g21-g94,11,0,100,0,0,1,true
g21-g95,11,0,100,0,0,0,true
g21-g96,11,0,100,0,0,0,true
g21-g97,11,0,100,0,0,1,true
g21-g98,11,0,100,0,0,3,true
g21-g99,11,0,100,0,0,1,true
g22-g100,11,0,100,0,0,1,true
g22-g101,11,0,100,0,0,2,true
g22-g102,11,0,100,0,0,3,true
g22-g103,11,0,0,0,0,3,false
g22-g104,11,182130,82.374491,55.848484,95.878784,4,false
g22-g105,11,183114,82.395079,55.863731,95.899910,5,false
g22-g106,11,204698,67.998977,32.873360,86.846207,9,false
g22-g107,11,237671,78.934765,52.091679,93.569206,7,false
g22-g108,11,255967,78.512186,51.233047,93.012741,9,false
g22-g109,11,0,100,0,0,5,true
g22-g110,11,68766,18.839174,0.128488,46.145374,26,false
g22-g111,11,288871,74.891566,47.107868,89.734238,12,false
g22-g112,11,420285,94.032536,35.077198,99.970016,48,false
g22-g51,11,6345,68.624270,22.463768,86.956520,0,false
g22-g52,11,0,100,0,0,0,true
g22-g53,11,2376,21.108742,0.000000,61.904762,0,false
g22-g54,11,8959,52.232976,12.890625,86.328125,0,false
g22-g55,11,8425,49.119636,0.390625,99.218750,0,false
g22-g56,11,8437,49.189599,11.718750,82.421875,0,false
g22-g57,11,0,100,0,0,0,true
g22-g61,11,0,100,0,0,0,true
g22-g62,11,0,100,0,0,0,true
g22-g63,11,1127,4.205224,0.000000,18.250000,1,false
g22-g64,11,134,0.500000,0.000000,3.000000,6,false
g22-g65,11,72,0.247041,0.000000,8.275862,0,false
g22-g67,11,0,100,0,0,0,true
g22-g68,11,0,0,0,0,1,false
g22-g69,11,0,100,0,0,0,true
g22-g70,11,0,100,0,0,0,true
g22-g71,11,0,100,0,0,0,true
g22-g72,11,0,100,0,0,0,true
g22-g74,11,34440,87.868351,67.863251,92.136749,1,false
g22-g75,11,16798,41.101052,35.737705,46.229507,5,false
g22-g76,11,1261,3.085393,2.950820,3.278688,19,false
g22-g77,11,0,0,0,0,18,false
g22-g78,11,6096,14.511176,0.797448,41.945774,1,false
g22-g79,11,44584,87.212691,5.373526,97.378769,0,false
g22-g80,11,0,100,0,0,0,true
g22-g81,11,0,0,0,0,1,false
g22-g83,11,0,100,0,0,0,true
g22-g84,11,0,0,0,0,14,false
g22-g85,11,0,100,0,0,0,true
g22-g87,11,49432,69.800477,7.568590,97.445602,1,false
g22-g88,11,40153,56.698061,4.541154,91.863762,2,false
g22-g89,11,0,100,0,0,1,true
g22-g90,11,0,100,0,0,0,true
g22-g91,11,0,100,0,0,1,true
g22-g92,11,0,100,0,0,1,true
g22-g94,11,0,100,0,0,2,true
g22-g95,11,0,100,0,0,0,true
g22-g96,11,0,100,0,0,0,true
g22-g97,11,0,100,0,0,2,true
g22-g98,11,0,100,0,0,2,true
g22-g99,11,0,100,0,0,0,true
g23-g100,11,0,100,0,0,0,true
g23-g101,11,0,100,0,0,2,true
g23-g102,11,0,100,0,0,2,true
g23-g103,11,0,100,0,0,2,true
g23-g104,11,0,100,0,0,2,true
g23-g105,11,0,100,0,0,1,true
